Source,Category,Date,Author,Title,Tags,Subtitle,Content,
businessStandards,['Companies'],02-09-2018 17:21,['IANS'],"[""Qualcomm rejects Broadcom's $121-bn takeover offer to explore other options""]","['Qualcomm', 'Broadcom', 'Broadcom Qualcomm', 'Semiconductor', 'Qualcomm Broadcom Deal', 'Paul Jacobs', 'Business News', 'Companies', 'News']",['The multinational semiconductor company says that it is still undervalued at $121 billion'],"['', '', ""Qualcomm's board of directors unanimously rejected an acquisition proposal from rival Broadcom, saying that they are turning down the latter's $121 billion bid."", '""Qualcomm\'unanimously rejected\' an \'unsolicited proposal\' to buy all of its shares at $82 each, of which $60 would be cash and $22 stock,"" TechCrunch reported on Friday.', 'The multinationalsemiconductorcompany says that it is still undervalued at $121 billion.', 'Broadcomhad made a revised offer toQualcommon February 6, up from the previously proposed deal price of $70 per share.', '""The board wrote a letter to Broadcom, stating it is worth more, specifically because your proposal ascribes no value to our accretive NXP acquisition, no value for the expected resolution of our current licensing disputes and no value for the significant opportunity in 5G,"" the report added.', 'However,QualcommchairmanPaul Jacobsdid not completely strike out the prospect of a deal, according to CNBC.', 'He also reportedly said theQualcommboard would be open to meeting withBroadcomto explore ""all options for maximising shareholder value"".', 'Qualcomm, which has locked horns with Apple over patent licensing practices, sells both chips and charge a patent royalty for nearly all smartphones sold globally.', ""Notably, some major Chinese smartphone manufacturers have expressed concerns about the deal due to Broadcom's track record of cutting spending on research and raising chip prices."", 'According to a report, Samsung also appeared to be siding withQualcomm.']",/article/companies/qualcomm-rejects-broadcom-s-121-bn-takeover-offer-to-explore-other-options-118020900999_1.html
businessStandards,['Companies'],02-09-2018 17:16,['IANS'],"[""Quantum of fine imposed on Google is 'disappointing', says law firm""]","['Google', 'Google Fine', 'Alphabet Inc', 'World Wide Web', 'Digital Media', 'Internet In The United States', 'Competition Commission Of India', 'Ministry Of Corporate Affairs', 'Companies', 'News']","[""CCI said it imposed the fine after taking into account Google's revenue from its India operations only""]","['', 'The Rs 135.86 crore fine that theCompetition Commission of India(CCI) imposed uponGooglefor abusing ""its dominant position in online general web search and web search advertising services in India"" is too little, said the law firm that represented one of the complainants before the fair trade regulator.', '""The penalty levied by the CCI, as a percentage of Google\'s turnover is welcome at five per cent. However, the actual amount, a mere Rs. 135.86 crores, is a surprise,"" said Naval Satarawala Chopra of Shardul Amarchand Mangaldas & Co which represented Matrimony.com, a popular matrimonial website.', 'The CCI verdict on Thursday came in response to complaints filed by Matrimony.com and Consumer Unity & Trust Society (CUTS), a consumer organisation in 2012.', '""In fact, the CCI has expressed dismay at the way in whichGoogleprovided its turnover figure which raises questions on its veracity,"" Chopra said.', ""CCI said it imposed the fine after taking into account Google's revenue from its India operations only."", '""The CCI\'s order is a shot in the arm for the Digital India initiative and will encourage the Indian internet ecosystem in particular online start-ups. This order is significant as the CCI recognises thatGoogleis the gatekeeper to the internet and has a special responsibility to ensure a level playing field,"" Murugavel Janakiraman, Founder and CEO, Matrimony.com, told IANS.', '""This order needs to be a wakeup call for all other players in the digital and mobile ecosystems who are using innovative methodologies to engage in abuse of dominant position in market places,"" said Pavan Duggal, a Supreme Court advocate and cyber law expert.', 'The CCI foundGoogleabusing its dominance in three ways - first, placement of ""Universal Results"" before 2010 were pre-determined byGoogleand not based on relevance, which was unfair to the users.', ""It said that the prominent display and placement of commercial Flight Unit with link to Google's specialised Flight search service was unfair imposition and deprived users of additional choices."", 'GoogleFlights offers travellers the ability to quickly explore destinations and find the best flights at affordable prices.', ""The Flights Unit offers information about flights on Google's general Search results pages."", 'Thirdly, the CCI said that the prohibitions imposed on publishers under the negotiated search intermediation agreements were found to be unfair for restricting their choice of partners.', 'The CCI also observed in its order thatGooglewas leveraging its dominance in the', 'market for online general web search to strengthen its position in the market for online syndicate search services.', '""The competitors were denied access to the online search syndication services market due to such a conduct,"" CCI said in a statement.', '""Google, being the gateway to the internet for a vast majority of internet users due to its dominance in the online web search market, is under an obligation to discharge its special responsibility,"" the fair trade regulator said.', '""Googleis an innovative company which offers pioneering products. However, our contention is to ensure thatGoogledoes not abuse its scale and other advantages to the detriment to the Indian Internet ecosystem and ultimately customers,"" Janakiraman said.', '""We\'re still fighting the case againstGoogleto prevent abuse of trademark,"" he added.', 'Reacting to the CCI order, aGooglespokesperson on Thursday said that it was reviewing the ""narrow concerns"" identified by the Commission and would assess its next steps.', '""We have always focused on innovating to support the evolving needs of our users. TheCompetition Commission of Indiahas confirmed that, on the majority of issues it examined, our conduct complies with Indian competition laws,"" the spokesperson said.', 'This is, however, not the first timeGooglewas fined for abuse of its dominance in the search engine market.', 'In June 2017, the European Union slapped the technology giant with a record fine of 2.42 billion euros for breaching antitrust rules by abusing the monopoly it enjoys over Internet search.', '""Googlehas abused its market dominance as a search engine by giving an illegal advantage to anotherGoogleproduct, its comparison shopping service,"" the European Commission said in a statement issued at the time of announcing its order.']",/article/companies/quantum-of-fine-imposed-on-google-is-disappointing-says-law-firm-118020900887_1.html
businessStandards,['Finance'],02-09-2018 17:21,['Nikhat Hetavkar'],['Bank of Baroda Q3 net drops 55% as provisions for bad loans nearly double'],"['Bank Of Baroda Q3 Results', 'Net Profit', 'Bad Loan', 'Provisions', 'Gross Npa', 'Finance', 'Banks']","['Gross bad loans as a percentage of total loans stood at 11.31% at December-end, compared with 11.16% in the previous quarter and 11.4% a year ago']","[""Public sector lender Bank of Baroda?s third-quarternet profitdeclined 55% over the previous year quarter but asset quality improved.The bank?snet profitfell to Rs 1.12 billion in the quarter ended December, compared with Rs 253 billion in the year-ago quarter. The bank's net interest income, or the interest earned minus interest expended, rose 8.62 % on a year-on-year basis to Rs 113 billion."", 'Non-interest income for the quarter fell 5.75% to Rs 16 billion.']",/article/finance/bank-of-baroda-q3-net-drops-55-as-provisions-for-bad-loans-nearly-double-118020901157_1.html
businessStandards,['Technology'],02-09-2018 17:19,['IANS'],"[""Facebook testing a 'downvote' button for users to judge others comments""]","['Facebook Reactions', 'Negative Reactions', 'Downvote', 'Social Media', 'Social Network Platform', 'United States', 'Facebook Like Button', 'Technology', 'Apps']","['Clicking the downvote button hides the comment for the user who taps it, then asks them to say whether the comment was ""offensive"", ""misleading"", or ""off topic""']","['', 'Facebook is testing a feature that lets users register a negative reaction to comments on thesocial network platformbut it is not the ""dislike"" button users have long desired.', 'Clicking thedownvotebutton hides the comment for the user who taps it, then asks them to say whether the comment was ""offensive"", ""misleading"", or ""off topic"".', '""The company has confirmed the test but added it is only intended to be a method for flagging questionable comments on public posts,"" The Verge quoted a Facebook spokesperson as saying late on Thursday.', 'Notably,downvoteview counts not being visible to users.', '""We are exploring a feature for people to give us feedback about comments on public page posts.', 'This is running for a small set of people in the US only,"" the spokesperson added.', 'A ""dislike"" button has been on many users\' wishlist since thesocial mediagiant introduced its ""like"" button in February 2009, according to CNET.', 'Facebook\'s ""like"" button allows users to express their approval for the messages, photos and other content their friends posted.', 'In 2016, Facebook rolled out the option of choosing from a collection of emojis called ""Reactions"" to respond to posts or images with more nuanced emotions than ""like.""', 'The new symbols represented expressions of love, laughter, surprise, sadness, and anger.']",/article/technology/facebook-testing-a-downvote-button-for-users-to-judge-others-comments-118020900325_1.html
businessStandards,['Politics'],02-09-2018 17:30,['Press Trust of India'],"['From attending banquet to meeting leaders, Modi is set for a busy UAE trip']","['Narendra Modi', 'Modi In Uae', 'India', 'Pm Modi', 'Foreign Policy Of The Narendra Modi Government', 'Dubai', 'United Arab Emirates', 'Abu Dhabi', 'Mohammed Bin Rashid', 'Politics', 'National']",['Modi will reach UAE on Saturday from Palestine'],"[""Prime MinisterNarendra Modiwill have a busy schedule in the UAE, with meetings lined up with the country's leaders, the Indian community and businessmen, India's envoy here has said.Modi will reach here on Saturday from Palestine and then will have bilateral engagements inAbu Dhabifollowed by a banquet, India's ambassador to the UAE Navdeep Singh Suri said.This would be Modi's second visit to the country."", ""He had visited the UAE in 2015.On Sunday, the prime minister will go toDubaiwhere he will watch the live streaming of a Hindu temple inauguration ceremony and then address the Indian community gathered at the Opera House.The UAE is home to over three million people of Indian origin.He will proceed to the venue of the World Government Summit where to deliver keynote address.He has meetings lined up with Gulf business leaders. He will also meeting the Ruler ofDubaiand Prime Minister SheikhMohammed bin Rashidand also visit a paintings exhibition by Ramesh Shukla, Suri said.Modi had said energy security and infrastructural investments inIndiawould be the key topics that he will discuss with the UAE's leadership.The investment from UAE toIndiaexceeds $11 billion.""]",/article/politics/from-attending-banquet-to-meeting-leaders-modi-is-set-for-a-busy-uae-trip-118020901009_1.html
businessStandards,['Companies'],02-09-2018 17:39,['Press Trust of India'],['Sistema Asia-led group invests $12 mn in fitness startup HealthifyMe'],"['Healthifyme', 'Health App', 'Healthifyme Funding', 'Fitness Startup Healthifyme', 'Healthifyme News', 'Healthifyme Fund', 'Healthifyme Startup', 'Start Ups', 'Start Up Funding', 'Companies', 'News']",['HealthifyMe intends to use the fresh round of funding to deepen its presence in India'],"['', ""Mobile health and fitness platform,HealthifyMeon Friday announced the close of a $12 million Series B round of funding led by Sistema Asia Fund, India focused fund of Russia's largest Conglomerate.Silicon Valley-based Samsung NEXT, Singapore's Atlas Asset Management and Japan's Dream Incubator are the other participants in the funding alongside existing investors IDG Ventures India, Inventus Capital, Blume Ventures and Dubai based NB Ventures.HealthifyMeintends to use the fresh round of funding to deepen its presence in India by offering health foods, diagnostics and insurance products beyond its digital nutrition/fitness services portfolio, the company said in a release.HealthifyMealso hopes to enter other emerging markets, it said.The Rainmaker Group was the advisor to the company on the transaction for which the term sheet was signed in October 2017, the release said.HealthifyMehas grown 3.5 times in 2017 to 4 million users, spread to over 200 cities, and is booking $4.5 million in ARR (Annualized Run Rate) revenue, it added.With more than a million monthly active users,HealthifyMeenjoys about 10 per cent of the Indian market share in the health/fitness category as per AppAnnie, it said.HealthifyMeusers have tracked 200 million foods, workouts and exchanged 10 million messages with their nutritionists and trainers, it said.TheHealthifyMeapp itself has also become the highest rated app on Google Play in India achieving a rating of 4.6 and Googles Best app of 2017 recognition - third year running, it added.""]",/article/companies/sistema-asia-led-group-invests-12-mn-in-fitness-startup-healthifyme-118020900886_1.html
businessStandards,['Companies'],02-09-2018 17:33,['Reuters'],['Fortis shares jump 24% as Malvinder and Shivinder Singh resign from board'],"['Fortis', 'Fortis Healthcare', 'Malvinder Singh', 'Shivinder Singh', 'Delhi High Court', 'Daiichi Sankyo Co Ltd', 'Ranbaxy', 'Shareholder', 'Singapore', 'Japan', 'Sun Pharmaceutical Industries Ltd', 'Rhc Holding Private Ltd', 'Religare Enterprises Ltd.', 'United States', 'Healthcare', 'Malvinder Singh And Shivinder Singh', 'Companies', 'News']",['The main shareholder Singh brothers and their affiliates held an equity stake of 34.43 per cent in Fortis at the end of December'],"['', 'Shares inFortisHealthcareLtd jumped as much as 24 per cent on Friday after main shareholders Malvinder Mohan Singh and Shivinder Mohan Singh resigned from the board saying it was in the interests of the company because of legal troubles they were facing.', ""In their resignation letter, the billionaire brothers cited aDelhi High Courtverdict last week that upheld a 2016 order by aSingaporetribunal asking the brothers to pay damages worth Rs 25.63 billion ($398.34 million) to Japan'sDaiichi Sankyo Co Ltd."", 'The letter was released as an exchange filing byFortislate on Thursday.', 'The Singh brothers and their affiliates held an equity stake of 34.43 per cent inFortisat the end of December, according to a company filing to exchanges.', 'Daiichi bought control of Indian drugmakerRanbaxyfrom ashareholdergroup led by the Singh brothers in 2008, and alleged in 2013 that former shareholders ofRanbaxyhid information about US regulatory probes into the company.', ""Once India's largest drugmaker,Ranbaxywas eventually sold by Daiichi toSun Pharmaceutical Industries Ltdin 2014."", ""Although theRanbaxycase is unrelated toFortisHealthcare, the legal troubles enveloping the Singh brothers have been hitting shares of thehealthcarecompany, among India's largest hospital operators."", ""Malvinder Mohan Singh served asFortisHealthcare's Executive Chairman while Shivinder Mohan Singh served as non-executive vice chairman. The two brothers control a number ofcompaniesranging fromhealthcareto finance."", '""In light of the recent high court judgement, upholding the plea of Daiichi Sankyo to enforce the arbitration award, we believe this is in the interest of propriety and good governance,"" the brothers wrote in a resignation letter addressed to the board.', '""It is intended to free the organisation from any encumbrances whatsoever that may be linked to the promoters.""', 'A spokesman for RHC Holding Private Ltd, a holding company owned by the Singh brothers, said the brothers had no comment beyond the resignation letter released byFortis.', 'A spokesman for Daiichi inJapansaid the company would not comment on ongoing litigation.', 'A separate lawsuit filed by a New York-based investor at theDelhi high courtin November accuses the Singh brothers of ""diversion, siphoning and digression of assets"" from financial firm Religare Enterprises Ltd.', 'Religare, whose single biggestshareholderare the Singh brothers and affiliates, has denied the allegations.', '($1 = 64.3325 Indian rupees)']",/article/companies/fortis-shares-jump-24-as-malvinder-and-shivinder-singh-resign-from-board-118020900799_1.html
businessStandards,['Economy & Policy'],02-09-2018 17:44,['Jayajit Dash'],['States rush to prepare lapsing blocks for auctions after new MCDR rules'],"['Mineral', 'Auction', 'Coal Blocks', 'Odisha', 'Mineral Blocks', 'Mineral Blocks Auction', 'Economy & Policy', 'News']",['The Odisha government has shown readiness to auction the lapsing mineral blocks'],"['Mineral-bearing states are scrambling to prepare blocks lapsing by March 31, 2020 for auctions. The urgency to ready themineralblocks forauctionstems from the recent notification of the DraftMineralConcession and Development (Amendment) Rules, 2018 by the Government of India.The MCDR is proposed to be amended to draw the roadmap for exploration so that the blocks can be auctioned before their validity ends. This is being done to ensure that production of key minerals like iron ore, manganese and chromite is not severely impacted due to the expiry of the leases. The Union mines ministry has targeted toauctionthe blocks by May 2019.According to the notified rules, mine leaseholders are required to submit exploration plans within 60 days from the date of the notification. Thereafter, the respective state governments would approve the plans over the next 30 days.So far, mineral-rich states have been slow to ready the blocks for auctions. With the exception of Andhra Pradesh which has submitted an Action Plan for exploration, progress in other states has been slack.TheOdishagovernment has shown readiness toauctionthe lapsingmineralblocks.?We are taking all necessary steps to avert any raw material shortage that may arise out of lapsing of 30mineralblocks. Out of the 30mineralblocks, 24 have been ordered to complete exploration by the end of March this year so that they can be auctioned in advance.', 'The state government will ensure a seamless transition of themineralblocks?, said a seniorOdishagovernment official.']",/article/economy-policy/states-rush-to-prepare-lapsing-blocks-for-auctions-after-new-mcdr-rules-118020901180_1.html
businessStandards,['Companies'],02-09-2018 17:57,['Dillip Satapathy'],['Snag at Tata Steel Kalinganagar plant puts spanner in its output target'],"['Tata Steel', 'Kalinganagar', 'Steel Output', 'Tata Steel Kalinganagar Plant', 'Companies', 'News']","[""The Blast Furnace was shut down because of a technical snag on 29th of last month and would be put back in operation in another week's time""]","[""The unscheduled shutdown of Blast Furnace at Tata Steel'sKalinganagarplant is set to deprive the unit of achieving its targeted capacity of 3 million tonne this fiscal."", ""The Blast Furnace was shut down because of a technical snag on 29th of last month and would be put back in operation in another week's time. The loss of production due to the shutdown is estimated to be around 0.15 million tonne."", 'Added to the struggle to reach and maintain the monthly average production target of 0.25 million tonne due to the teething problem of a new plant, the total shortfall in targeted output is put at 0.2 to 0.3 million tonne.', '""We expect to close the year with an output of 2.7 to 2.8 million tonne"", said Anand Sen, president, TQM & Steel Business atTata Steel.he added.', 'In a statement to Business Standard, chief spokesperson of the company, India and South East Asia, Kulvin Suri on Thursday said, ""The Blast Furnace atTata SteelKalinganagarhas been running at its rated capacity. However, due to an auxiliary equipment failure it had to be put down on January 29, 2018 which was unplanned"".', '""Since the downstream operations are integrated to the Blast Furnace, Steel Melting Shop (SMS) and Hot Strip Mill (HSM) have taken shutdown.', 'The revival process of the furnace is underway and it is expected to be up in 7 days from today"", he added.', 'Tata Steel\'sKalinganagarunit went into production in November, 2015 with a first phase capacity of 3 million tonne. The company board has approved a plan to expand the plant capacity to 8 million tonne at a cost of Rs 23.5 billion. The expansion work will be completed within 48 months from the zero date. ""The work on the ground for the second phase will start soon"", Sen said.', 'The plant, which was initially servicing segments like HR (hot-rolled) commercial, LPG cylinders, precision tubes and railways, has added pre-engineered buildings (PEB), lifting & excavation (L&E), construction & projects and oil & gas segments to its product basket. After the addition of a cold-rolling facility atKalinganagarin the second phase, it intends to cater to the automobiles sector in a big way.']",/article/companies/snag-at-tata-steel-kalinganagar-plant-puts-spanner-in-its-output-target-118020900606_1.html
businessStandards,['Economy & Policy'],02-09-2018 17:52,['Jayajit Dash'],"[""Budget's MSP proposal to bring cheer to four million jute farmers""]","['Msp', 'Jute Farmers', 'Budget 2018', 'Agriculture', 'Minimum Support Price', 'Economy & Policy', 'News']","['Even by conservative estimates, the MSP of raw jute could touch Rs 45000 per tonne. The pricing estimate is after taking into account all operational costs, inputs and family labour']","['The announcement in 2018-19 Budget to fix theMinimum Support Price(MSP) at 1.5 times the cost of production is expected to bring significant benefits for four millionjute farmers.Even by conservative estimates, theMSPof raw jute could touch Rs 45000 per tonne. The pricing estimate is after taking into account all operational costs, inputs and family labour.The currentMSPfor raw jute recommended by the Commission for Agricultural Costs & Prices (CACP) is Rs 37000 per tonne. This includes the total cost of production and an additional profit margin for the farmers. The government, though, is yet to announce the price.As per the estimates worked out by CACP, the total cost of production of raw jute for 2018-19 is Rs 30230 per tonne. In CACP terms, it is known as C2. The C2 is made up of two components A2 and FL (family labour). A2 is made up of input and operational costs like seeds, fertilizers, pesticides, machinery, manpower, rental value of owned land, interests on capital assets, depreciation, land revenue, cess and tax.Only the price of jute sticks is deducted from the total cost of production (C2) as jute sticks are realized and used by the farmer himself for household fuel purposes.However, if the only A2 component is taken into consideration, the cost of production comes to around Rs 22670 per tonne. Hence, 1.5 times of A2 component would be around Rs 34000 per tonne.It is unlikely that the government would announce anMSPthat is Rs 300 lower than theMSPof Rs 37000 per tonne already announced by CACP for 2018-19.', 'The government is yet to announce itsMSP.']",/article/economy-policy/budget-s-msp-proposal-to-bring-cheer-to-four-million-jute-farmers-118020901207_1.html
businessStandards,['Finance'],02-09-2018 17:56,['BS Web Team'],['SBI swings into the red in Q3 at Rs 24.16 bn; provisions for NPAs rise 6%'],"['State Bank Of India Q3 Results', 'Net Profit', 'Finance', 'Banks']",['The bank reported a rise in gross NPAs at 10.35% as against 9.83% in the previous quarter ended September.'],"[""State Bank of India, the nation's biggest lender by assets, reported net loss of Rs 24.16 billion for the quarter ended December 2017."", 'SBI had reportednet profitof Rs 26.1 billion for the same period a year ago.']",/article/finance/sbi-swings-into-the-red-in-q3-at-rs-24-16-bn-provisions-for-npas-rise-6-118020901220_1.html
businessStandards,['Markets'],02-09-2018 18:00,['BS Reporter'],['Supreme Court upholds Sebi order against Rakhi Trading to nail culprits'],"['Sebi', 'Rakhi Trading', 'Sat', 'Securities And Appellate Tribunal', 'Securities And Exchange Board Of India', 'Sebi. Futures & Options', 'F&o', 'Markets', 'News']","['Naive to say that the screen-based trades are anonymous and not synchronised, rules apex court setting aside SAT order']","['The Supreme Court (SC) has upheld a 2009 order againstRakhi TradingbySecurities and Exchange Board of India(Sebi), providing a shot in the arm to the market regulator\'s effort to nail culprits indulging in manipulative practices such as ?synchronised trading?.The market regulator had imposed a penalty of Rs 10.8 million on the trading firm in March 2009 for allegedly creating artificial volumes of futures & options (F&O) on the National Stock Exchange through ?reversal of trade? route. However, the order has been struck down bySecurities and Appellate Tribunal(SAT) in 2011.Setting aside theSATobservation in the matter, SC in its February 8 order said, ?the impugned transactions are manipulative/deceptive device to create a desired loss and/or profit. Such synchronised trading is violative of transparent norms of trading in securities. If the findings ofSATare to be sustained, it would have serious repercussions undermining the integrity of the market and the impugned order ofSATis liable to be set aside.?It further said, ""Considering the reversal transactions, quantity, price and time and sale, parties being persistent in the number of such trade transactions with huge price variations, it will be too naïve to hold that the transactions are through screen-based trading and hence anonymous.SATin its 2011 had said, ?The impugned trade of the appellant (Rakhi Trading) in theF&Ohas no impact on the market, we hold that they did not violate the regulations.?The apex court, however, noted that tribunal\'s view could be overlooking the prior meeting of minds involving synchronisation of buying and sell order and not negotiated deals.A \'synchronised\' trade is one where the buyer and seller enter the quantity and price of the shares they wish to transact at substantially the same time.', 'This could be done through the same broker (termed a cross deal) or through two different brokers. Every buy and sell order has to match before the deal can go through.']",/article/markets/supreme-court-upholds-sebi-order-against-rakhi-trading-to-nail-culprits-118020901209_1.html
businessStandards,['Current Affairs'],02-09-2018 17:52,['Press Trust of India'],"['Review security, deploy CRPF in J&K prisons: Centre after terrorist escape']","['Jammu And Kashmir Prisons', 'Jammu And Kashmir', 'Jail', 'Centre', 'Home Ministry', 'Crpf', 'Pakistani Terrorist', 'Security In Prisons', 'Srinagar', 'Senior Home Ministry Official', 'Srinagar Jail', 'Jammu And Kashmir Government', 'Naveed Jatt', 'Union Home Ministry', 'Current Affairs', 'National']","['The move came following a high-level meeting which was convened after the escape of Pakistani terrorist Naveed Jatt, who was lodged in Srinagar central jail']","['', 'Taking serious note of the escape of a jailed Pakistani terrorist, theCentreon Friday asked theJammu and Kashmirgovernment to fully review security measures in place in jails and transportation of inmates.The UnionHome Ministryalso asked the state government to ensure that no such incident takes place in future and deployCRPFin prison security.""Thehome ministryhas taken serious note of the issue and has advised the state government to fully review security measures and take action to prevent such incidents in future,"" a seniorhome ministryofficial told PTI.The move came following a high-level meeting which was convened after the escape ofPakistani terroristNaveed Jatt, who was lodged inSrinagarcentraljail.He fled from a hospital in the city after some militants shot and killed two policemen accompanying him.Jatt was taken to the hospital for medical checkup.Thehome ministryhas asked theJammu and Kashmirgovernment to fix responsibility for lapses and also to examine why a high-security prisoner was sent to the OPD of a hospital.The official said the state government has also issued instructions to immediately review security of hardened terrorists who are lodged inSrinagarcentraljailand they are expected to be moved out to Jammu, Uddhampur, Leh jails and kept in isolation.There were 16 Pakistani prisoners still inSrinagarjail, of whom seven are being shifted to Jammu and discussions are on where to shift the others.The state government has been asked to involveCRPFin all aspects of centraljailsecurity -- not only perimeter security but also inside the prison.Another official said that theJammu and Kashmirgovernment has assured the central government of taking necessary steps and reviewing the entirejailsecurity.Consequently, the state government has transferred Director General of Prisons S K Mishra and appointed Dilbag Singh in his place.TheSrinagarjailsuperintendent has been suspended and a high-level enquiry by the divisional commissioner ordered, the official said.']",/article/current-affairs/review-security-deploy-crpf-in-j-k-prisons-centre-after-terrorist-escape-118020900892_1.html
businessStandards,['Companies'],02-10-2018 15:22,['Nikhat Hetavkar'],['Brands talk sustainability but stumble at the course'],"['Global Brands', 'Csr', 'Marketing', 'Dunkin Donuts', 'Coca-cola', ""Mcdonald's"", 'Companies', 'News']","['Consumers are more vocal about environment-friendly packaging and products but in India, it is still a premium play for brands']","['The global signals on sustainability have been blinking red for a while, forcing brands to pay heed and rethink their approach towards manufacturing, marketing and packaging. Preservation of the environment is a conversation no one, especially companies, can afford to overlook.', 'But in India, the talk around the environment, even among the global labels, is still to move beyond the marketing and promotional literature. Be it annual diaries and calendars printed on recycled paper or driving corporate social responsibility (CSR) funds into tree-planting drives, experts and product ...']",/article/companies/brands-talk-sustainability-but-stumble-at-the-course-118021000566_1.html
businessStandards,['Companies'],02-10-2018 00:46,['Aditi Divekar'],['Tata Steel Q3 net jumps five-fold to Rs 11.35 bn on volume growth'],"['Tata Steel Q3 Results', 'Koushik Chatterjee', 'Ebitda', 'Revenue', 'Net Profit', 'Gross Debt', 'Volume Growth', 'Companies', 'Results']","['Company beats revenue estimates at Rs 330.9 bn, up 14.4% y-o-y']","['Tata Steel, one of the largest steel producers in the country, on Friday reported a consolidatednet profitof Rs 11.35 billion in the December quarter, up five times from the corresponding period last year, on the back of higher revenues mainly from domestic operations. The company had reported anet profitof Rs 2.31 billion in the third quarter of 2016-17.Tata Steel?s consolidated net sales in the period under review were at Rs 330.9 billion, up 14.4 per cent from the same period last year, as domestic operations showed a stronger contribution to the total sales.?Tata Steel group revenues witnessed robust growth driven by improved India volumes and stronger realisations across geographies, on the back of improvement in commodity prices and an expansion in spreads globally,? Koushik Chatterjee, executive director and chief financial officer, Tata Steel, was quoted as saying in a release.According to Bloomberg estimates, Tata Steel?s topline was seen at Rs 320 billion in the December quarter, whilenet profitwas expected to be Rs 12.88 billion.The company?s consolidated quarterly deliveries of 6.56 million tonnes were up 8 per cent on a year-on-year basis, with India deliveries now contributing 50 per cent to group deliveries. Tata Steel?snet profitwould have been stronger without the Rs 11.15 billion exceptional item, which was a provision the company recognised in respect of certain demands and claims from regulatory authorities relating to Indian operations. Adjusting for the same, the company?s profits would have come ahead of consensus estimates. Tata Steel earned a profit before interest and tax of Rs 31.20 billion in the quarter gone by as against Rs 9.99 billion in the corresponding period last year.tata steel financialsConsolidated earnings before interest,taxes, depreciation, and amortisation (Ebitda) in the period under review stood at Rs 58.01 billion, up 59 per cent from the corresponding period last year.', 'This was much better than consensus analyst estimates of Rs 51.63 billion as indicated by Bloomberg. On a sequential basis too, theEbitdaimproved from Rs 47.26 billion in the previous quarter. Though there was a rise in coking coal costs sequentially, the company effectively has reduced coking coal conversion costs. ?We continue to focus on opportunistically raising capital and optimising our financial flexibility,? Chatterjee said.']",/article/companies/tata-steel-q3-pat-jumps-to-rs-11-35-bn-up-five-times-year-on-year-118020901302_1.html
businessStandards,['Economy & Policy'],02-10-2018 21:06,['Press Trust of India'],"['No essential service can be denied for want of Aadhaar, says UIDAI']","['Aadhaar', 'Aadhaar Linking', 'Supreme Court', 'Constitution Bench', 'Validity Of Aadhaar', 'Pan Card', 'Biometric', 'Aadhar Linking Deadline', 'March 31', 'Linking Aadhar With Bank Accounts', 'Economy & Policy', 'News']",['UIDAI said it has taken a serious note of some of the reported cases where want of Aadhaar had resulted in the denial of essential services like hospitalisation or medical help'],"['Aadhaar-issuing authority UIDAI today said no essential service or benefit like medical facility, school admission or ration through PDS can be denied for want of thebiometricnational ID.In a statement, Unique Identification Authority of India (UIDAI) asked government departments and state administration ""to ensure that no essential service or benefit shall be denied to a genuine beneficiary for the want ofAadhaarwhether it is medical help, hospitalisation, school admission or ration through PDS"".""There are exception handling regulations issued by UIDAI vide its circular dated 24th October 2017, which must be followed to make sure that no beneficiary is denied of benefits for the want of Aadhaar,"" it said.UIDAI said it has taken a serious note of some of the reported cases where want ofAadhaarhad resulted in the denial of essential services like hospitalisation or medical help.""While real facts behind such claims of denial are being investigated by the concerned agencies and strict action will be taken in case denial has occurred,"" it said.UIDAI saidAadhaaris meant to bring transparency and accountability in public service deliveries through effective use of technology and it should not be misused and made an excuse to any denial in the services.The Cabinet Secretariat had on December 19 last year issue instructions that bonafide beneficiaries are not deprived of their due benefits as alternative provisions have been made in theAadhaarAct, 2016.The statement said UIDAI is again writing to Chief Secretaries of all the states/UTs to ensure that Section 7 ofAadhaarAct, 2016 is implemented in its true letter and spirit for all the schemes so that no denial happens due to want ofAadhaar.Section 7 ofAadhaarAct 2016 has provision for no exclusion - no denials.""Aadhaarenables people to establish their identity so that they receive their entitlements and exercise their rights without any fear of being excluded.""However, there have been some media reports that some service providers are denying essential and other services for want ofAadhaar.Such violations are punishable under respective laws of the land.', 'Under no circumstance, anyone can be denied a service just because he/she doesn\'t have an Aadhaar,"" the statement said.If one does not haveAadhaaror ifAadhaaronline verification is not successful due to some reason, the agency or department has to provide the service using alternate means of identification and recording them in exception registers, which should be audited periodically by the higher authorities""If any official of a department denies a service for the lack ofAadhaaror lack of successful verification due to technical or any such reasons, a complaint should be lodged with the higher authorities of those departments for such unlawful denials,"" it added.']",/article/economy-policy/no-essential-service-can-be-denied-for-want-of-aadhaar-uidai-118021001067_1.html
